algorithm;dataset;k;qids;weighted;iterations;eliteFraction;crossoverFraction;productionFraction;mutationProbability;immigrationFraction;immigrationInterval;subpopulationSize;trianglePattern;dualPopulation;timeLimit;stepLimit;limitByOptimalLoss;batchNumber;time;externalUtility;internalUtility;tuningParameter;tuningValue
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;5000;2147483647;false;1;171429;0.691453561;0;eliteFraction;0.2
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.4;0.4;0.8;0.05;0.2;10;100;true;true;5000;2147483647;false;1;126193;0.691763342;0;eliteFraction;0.4
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.6;0.4;0.8;0.05;0.2;10;100;true;true;5000;2147483647;false;1;161392;0.69990763;0;eliteFraction;0.6
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.8;0.4;0.8;0.05;0.2;10;100;true;true;5000;2147483647;false;1;201620;0.702978907;0;eliteFraction;0.8
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.2;0.8;0.05;0.2;10;100;true;true;5000;2147483647;false;1;206772;0.701017557;0;crossOverFraction;0.2
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;5000;2147483647;false;1;166298;0.715846597;0;crossOverFraction;0.4
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.6;0.8;0.05;0.2;10;100;true;true;5000;2147483647;false;1;131218;0.691949736;0;crossOverFraction;0.6
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.8;0.8;0.05;0.2;10;100;true;true;5000;2147483647;false;1;156338;0.690769718;0;crossOverFraction;0.8
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.2;0.05;0.2;10;100;true;true;5000;2147483647;false;1;146222;0.686626217;0;productionFraction;0.2
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.4;0.05;0.2;10;100;true;true;5000;2147483647;false;1;176539;0.697775174;0;productionFraction;0.4
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.6;0.05;0.2;10;100;true;true;5000;2147483647;false;1;161416;0.705808263;0;productionFraction;0.6
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;5000;2147483647;false;1;166371;0.696582791;0;productionFraction;0.8
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.025;0.2;10;100;true;true;5000;2147483647;false;1;141245;0.690953096;0;mutationProbability;0.025
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;5000;2147483647;false;1;156437;0.688396443;0;mutationProbability;0.05
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.1;0.2;10;100;true;true;5000;2147483647;false;1;156348;0.687702439;0;mutationProbability;0.1
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;5000;2147483647;false;1;111194;0.682342643;0;immigrationFraction;0.2
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.4;10;100;true;true;5000;2147483647;false;1;171545;0.706246133;0;immigrationFraction;0.4
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.6;10;100;true;true;5000;2147483647;false;1;206700;0.707252859;0;immigrationFraction;0.6
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.8;10;100;true;true;5000;2147483647;false;1;156309;0.693347094;0;immigrationFraction;0.8
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;5;100;true;true;5000;2147483647;false;1;151346;0.704110174;0;immigrationInterval;5
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;5000;2147483647;false;1;176445;0.699534152;0;immigrationInterval;10
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;20;100;true;true;5000;2147483647;false;1;166473;0.69567146;0;immigrationInterval;20
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;50;true;true;5000;2147483647;false;1;186459;0.702254404;0;subpopulationSize;50
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;5000;2147483647;false;1;176620;0.688411779;0;subpopulationSize;100
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;200;true;true;5000;2147483647;false;1;206644;0.686813423;0;subpopulationSize;200
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;10000;2147483647;false;1;441945;0.741896924;0;eliteFraction;0.2
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.4;0.4;0.8;0.05;0.2;10;100;true;true;10000;2147483647;false;1;391700;0.782169588;0;eliteFraction;0.4
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.6;0.4;0.8;0.05;0.2;10;100;true;true;10000;2147483647;false;1;381402;0.77682866;0;eliteFraction;0.6
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.8;0.4;0.8;0.05;0.2;10;100;true;true;10000;2147483647;false;1;351429;0.727224648;0;eliteFraction;0.8
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.2;0.8;0.05;0.2;10;100;true;true;10000;2147483647;false;1;281401;0.690945614;0;crossOverFraction;0.2
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;10000;2147483647;false;1;371462;0.741924392;0;crossOverFraction;0.4
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.6;0.8;0.05;0.2;10;100;true;true;10000;2147483647;false;1;391570;0.774827438;0;crossOverFraction;0.6
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.8;0.8;0.05;0.2;10;100;true;true;10000;2147483647;false;1;331448;0.710048414;0;crossOverFraction;0.8
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.2;0.05;0.2;10;100;true;true;10000;2147483647;false;1;431686;0.775373997;0;productionFraction;0.2
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.4;0.05;0.2;10;100;true;true;10000;2147483647;false;1;431810;0.769879355;0;productionFraction;0.4
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.6;0.05;0.2;10;100;true;true;10000;2147483647;false;1;411796;0.751448873;0;productionFraction;0.6
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;10000;2147483647;false;1;451836;0.7266461;0;productionFraction;0.8
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.025;0.2;10;100;true;true;10000;2147483647;false;1;351427;0.733519706;0;mutationProbability;0.025
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;10000;2147483647;false;1;471891;0.752336597;0;mutationProbability;0.05
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.1;0.2;10;100;true;true;10000;2147483647;false;1;421706;0.754414477;0;mutationProbability;0.1
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;10000;2147483647;false;1;441757;0.72150506;0;immigrationFraction;0.2
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.4;10;100;true;true;10000;2147483647;false;1;421760;0.772744394;0;immigrationFraction;0.4
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.6;10;100;true;true;10000;2147483647;false;1;441902;0.725460975;0;immigrationFraction;0.6
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.8;10;100;true;true;10000;2147483647;false;1;441904;0.734948869;0;immigrationFraction;0.8
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;5;100;true;true;10000;2147483647;false;1;401644;0.782017091;0;immigrationInterval;5
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;10000;2147483647;false;1;401752;0.718191382;0;immigrationInterval;10
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;20;100;true;true;10000;2147483647;false;1;381737;0.697746386;0;immigrationInterval;20
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;50;true;true;10000;2147483647;false;1;381714;0.761153921;0;subpopulationSize;50
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;10000;2147483647;false;1;391680;0.758495956;0;subpopulationSize;100
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;200;true;true;10000;2147483647;false;1;321448;0.697294528;0;subpopulationSize;200
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;20000;2147483647;false;1;841692;0.831478473;0;eliteFraction;0.2
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.4;0.4;0.8;0.05;0.2;10;100;true;true;20000;2147483647;false;1;921946;0.801589275;0;eliteFraction;0.4
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.6;0.4;0.8;0.05;0.2;10;100;true;true;20000;2147483647;false;1;781682;0.756331303;0;eliteFraction;0.6
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.8;0.4;0.8;0.05;0.2;10;100;true;true;20000;2147483647;false;1;861669;0.801967927;0;eliteFraction;0.8
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.2;0.8;0.05;0.2;10;100;true;true;20000;2147483647;false;1;701445;0.886867634;0;crossOverFraction;0.2
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;20000;2147483647;false;1;781550;0.854634112;0;crossOverFraction;0.4
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.6;0.8;0.05;0.2;10;100;true;true;20000;2147483647;false;1;1002041;0.83979033;0;crossOverFraction;0.6
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.8;0.8;0.05;0.2;10;100;true;true;20000;2147483647;false;1;901879;0.782347748;0;crossOverFraction;0.8
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.2;0.05;0.2;10;100;true;true;20000;2147483647;false;1;841544;0.87104868;0;productionFraction;0.2
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.4;0.05;0.2;10;100;true;true;20000;2147483647;false;1;1062122;0.799053835;0;productionFraction;0.4
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.6;0.05;0.2;10;100;true;true;20000;2147483647;false;1;941834;0.786404899;0;productionFraction;0.6
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;20000;2147483647;false;1;861797;0.826120392;0;productionFraction;0.8
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.025;0.2;10;100;true;true;20000;2147483647;false;1;921956;0.786123908;0;mutationProbability;0.025
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;20000;2147483647;false;1;781657;0.811360873;0;mutationProbability;0.05
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.1;0.2;10;100;true;true;20000;2147483647;false;1;861832;0.798448182;0;mutationProbability;0.1
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;20000;2147483647;false;1;881863;0.805638313;0;immigrationFraction;0.2
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.4;10;100;true;true;20000;2147483647;false;1;1002129;0.786036812;0;immigrationFraction;0.4
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.6;10;100;true;true;20000;2147483647;false;1;962055;0.824018097;0;immigrationFraction;0.6
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.8;10;100;true;true;20000;2147483647;false;1;922193;0.750219804;0;immigrationFraction;0.8
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;5;100;true;true;20000;2147483647;false;1;821710;0.797877022;0;immigrationInterval;5
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;20000;2147483647;false;1;942156;0.748107013;0;immigrationInterval;10
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;20;100;true;true;20000;2147483647;false;1;942040;0.784883477;0;immigrationInterval;20
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;50;true;true;20000;2147483647;false;1;902026;0.786663217;0;subpopulationSize;50
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;20000;2147483647;false;1;841585;0.828033845;0;subpopulationSize;100
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;200;true;true;20000;2147483647;false;1;801642;0.814437138;0;subpopulationSize;200
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;30000;2147483647;false;1;1412065;0.801457311;0;eliteFraction;0.2
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.4;0.4;0.8;0.05;0.2;10;100;true;true;30000;2147483647;false;1;1472043;0.821180703;0;eliteFraction;0.4
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.6;0.4;0.8;0.05;0.2;10;100;true;true;30000;2147483647;false;1;1171208;0.888524151;0;eliteFraction;0.6
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.8;0.4;0.8;0.05;0.2;10;100;true;true;30000;2147483647;false;1;780913;0.905159804;0;eliteFraction;0.8
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.2;0.8;0.05;0.2;10;100;true;true;30000;2147483647;false;1;1321808;0.833826118;0;crossOverFraction;0.2
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;30000;2147483647;false;1;1201704;0.846574528;0;crossOverFraction;0.4
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.6;0.8;0.05;0.2;10;100;true;true;30000;2147483647;false;1;1532242;0.845879481;0;crossOverFraction;0.6
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.8;0.8;0.05;0.2;10;100;true;true;30000;2147483647;false;1;1201449;0.859855849;0;crossOverFraction;0.8
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.2;0.05;0.2;10;100;true;true;30000;2147483647;false;1;1021364;0.882474451;0;productionFraction;0.2
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.4;0.05;0.2;10;100;true;true;30000;2147483647;false;1;1321775;0.841457493;0;productionFraction;0.4
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.6;0.05;0.2;10;100;true;true;30000;2147483647;false;1;1081454;0.869348358;0;productionFraction;0.6
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;30000;2147483647;false;1;1321656;0.872171525;0;productionFraction;0.8
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.025;0.2;10;100;true;true;30000;2147483647;false;1;1381879;0.798314599;0;mutationProbability;0.025
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;30000;2147483647;false;1;1201916;0.840398118;0;mutationProbability;0.05
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.1;0.2;10;100;true;true;30000;2147483647;false;1;1111513;0.876795629;0;mutationProbability;0.1
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;30000;2147483647;false;1;1411810;0.837649479;0;immigrationFraction;0.2
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.4;10;100;true;true;30000;2147483647;false;1;1412085;0.807761683;0;immigrationFraction;0.4
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.6;10;100;true;true;30000;2147483647;false;1;1351864;0.835587074;0;immigrationFraction;0.6
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.8;10;100;true;true;30000;2147483647;false;1;1411826;0.85446753;0;immigrationFraction;0.8
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;5;100;true;true;30000;2147483647;false;1;1411783;0.829414274;0;immigrationInterval;5
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;30000;2147483647;false;1;1381975;0.843935048;0;immigrationInterval;10
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;20;100;true;true;30000;2147483647;false;1;1351796;0.842809642;0;immigrationInterval;20
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;50;true;true;30000;2147483647;false;1;1381819;0.837581844;0;subpopulationSize;50
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;30000;2147483647;false;1;1171576;0.872291323;0;subpopulationSize;100
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;200;true;true;30000;2147483647;false;1;1472394;0.74857482;0;subpopulationSize;200
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;5000;2147483647;false;2;186558;0.700184739;0;eliteFraction;0.2
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.4;0.4;0.8;0.05;0.2;10;100;true;true;5000;2147483647;false;2;191515;0.698832465;0;eliteFraction;0.4
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.6;0.4;0.8;0.05;0.2;10;100;true;true;5000;2147483647;false;2;176447;0.692890836;0;eliteFraction;0.6
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.8;0.4;0.8;0.05;0.2;10;100;true;true;5000;2147483647;false;2;141179;0.686643028;0;eliteFraction;0.8
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.2;0.8;0.05;0.2;10;100;true;true;5000;2147483647;false;2;151332;0.687266769;0;crossOverFraction;0.2
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;5000;2147483647;false;2;126027;0.685807312;0;crossOverFraction;0.4
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.6;0.8;0.05;0.2;10;100;true;true;5000;2147483647;false;2;146247;0.689724408;0;crossOverFraction;0.6
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.8;0.8;0.05;0.2;10;100;true;true;5000;2147483647;false;2;141181;0.713126212;0;crossOverFraction;0.8
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.2;0.05;0.2;10;100;true;true;5000;2147483647;false;2;126129;0.709595992;0;productionFraction;0.2
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.4;0.05;0.2;10;100;true;true;5000;2147483647;false;2;171511;0.709387313;0;productionFraction;0.4
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.6;0.05;0.2;10;100;true;true;5000;2147483647;false;2;196532;0.690931606;0;productionFraction;0.6
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;5000;2147483647;false;2;176600;0.682949343;0;productionFraction;0.8
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.025;0.2;10;100;true;true;5000;2147483647;false;2;161448;0.694107304;0;mutationProbability;0.025
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;5000;2147483647;false;2;151366;0.681482848;0;mutationProbability;0.05
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.1;0.2;10;100;true;true;5000;2147483647;false;2;191506;0.708434841;0;mutationProbability;0.1
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;5000;2147483647;false;2;166364;0.69504786;0;immigrationFraction;0.2
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.4;10;100;true;true;5000;2147483647;false;2;161397;0.697758764;0;immigrationFraction;0.4
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.6;10;100;true;true;5000;2147483647;false;2;161386;0.695320622;0;immigrationFraction;0.6
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.8;10;100;true;true;5000;2147483647;false;2;141303;0.713138714;0;immigrationFraction;0.8
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;5;100;true;true;5000;2147483647;false;2;181482;0.697724445;0;immigrationInterval;5
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;5000;2147483647;false;2;151298;0.703465545;0;immigrationInterval;10
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;20;100;true;true;5000;2147483647;false;2;171493;0.701914906;0;immigrationInterval;20
BEST_EFFORT_GENETIC;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;50;true;true;5000;2147483647;false;2;166452;0.727360298;0;subpopulationSize;50
